ID,Category
4110,Database Management
4111,Office Automation / Excel Tools
4112,Database Management
4113,Artificial Intelligence / Machine Learning
4114,Mobile Development
4115,Web Development
4116,Mobile Development
4117,Artificial Intelligence / Machine Learning
4118,Artificial Intelligence / Machine Learning
4119,Artificial Intelligence / Machine Learning
4120,Web Development
4121,Data Science
4122,Web Development
4123,Web Development
4124,Artificial Intelligence / Machine Learning
4125,General IT Support
4126,Data Science
4127,Data Science
4128,Artificial Intelligence / Machine Learning
4129,Artificial Intelligence / Machine Learning
4130,Artificial Intelligence / Machine Learning
4131,Business Intelligence / Reporting
4132,Artificial Intelligence / Machine Learning
4133,Artificial Intelligence / Machine Learning
4134,Web Development
4135,Artificial Intelligence / Machine Learning
4136,Artificial Intelligence / Machine Learning
4137,Data Science
4138,Web Development
4139,General IT Support
4140,Artificial Intelligence / Machine Learning
4141,General IT Support
4142,Artificial Intelligence / Machine Learning
4143,Artificial Intelligence / Machine Learning
4144,Web Development
4145,DevOps
4146,Data Science
4147,Artificial Intelligence / Machine Learning
4148,Artificial Intelligence / Machine Learning
4149,Data Science
4150,Web Development
4151,Data Science
4152,Artificial Intelligence / Machine Learning
4153,Artificial Intelligence / Machine Learning
4154,Artificial Intelligence / Machine Learning
4155,Data Science
4156,General IT Support
4157,Marketing Technology
4158,Web Development
4159,General IT Support
4160,Artificial Intelligence / Machine Learning
4161,Artificial Intelligence / Machine Learning
4162,Web Development
4163,Artificial Intelligence / Machine Learning
4164,Digital Marketing / Tech
4165,Web Development
4166,Artificial Intelligence / Machine Learning
4167,Artificial Intelligence / Machine Learning
4168,Web Development
4169,Web Development
4170,Web Development
4171,Data Science
4172,General IT Support
4173,Data Science
4174,Artificial Intelligence / Machine Learning
4175,General IT Support
4176,Artificial Intelligence / Machine Learning
4177,General IT Support
4178,General IT Support
4179,Artificial Intelligence / Machine Learning
4180,Web Development
4181,Artificial Intelligence / Machine Learning
4182,General IT Support
4183,Artificial Intelligence / Machine Learning
4184,Data Science
4185,Artificial Intelligence / Machine Learning
4186,Data Science
4187,Web Development
4188,Artificial Intelligence / Machine Learning
4189,Cyber Security
4190,Web Development
4191,Web Development
4192,General IT Support
4193,Artificial Intelligence / Machine Learning
4194,Web Development
4195,Data Science
4196,Mobile Development
4197,Artificial Intelligence / Machine Learning
4198,Web Development
4199,Artificial Intelligence / Machine Learning
4200,Artificial Intelligence / Machine Learning
4201,Web Development
4202,Data Science
4203,Artificial Intelligence / Machine Learning
4204,Web Development
4205,Data Science
4206,Artificial Intelligence / Machine Learning
4207,Artificial Intelligence / Machine Learning
4208,Artificial Intelligence / Machine Learning
4209,Cyber Security
4210,Web Development
4211,Web Development
4212,Web Development
4213,Artificial Intelligence / Machine Learning
4214,Artificial Intelligence / Machine Learning
4215,Data Science
4216,Web Development
4217,Web Development
4218,Data Science
4219,Data Science
4220,Artificial Intelligence / Machine Learning
4221,Web Development
4222,Artificial Intelligence / Machine Learning
4223,Data Science
4224,Data Science
4225,Artificial Intelligence / Machine Learning
4226,Artificial Intelligence / Machine Learning
4227,Data Science
4228,Web Development
4229,Artificial Intelligence / Machine Learning
4230,Web Development
4231,Business Intelligence / Reporting
4232,Artificial Intelligence / Machine Learning
4233,Artificial Intelligence / Machine Learning
4234,General IT Support
4235,Artificial Intelligence / Machine Learning
4236,Data Science
4237,Artificial Intelligence / Machine Learning
4238,Artificial Intelligence / Machine Learning
4239,Web Development
4240,Artificial Intelligence / Machine Learning
4241,Web Development
4242,DevOps
4243,Artificial Intelligence / Machine Learning
4244,Artificial Intelligence / Machine Learning
4245,Artificial Intelligence / Machine Learning
4246,General IT Support
4247,Artificial Intelligence / Machine Learning
4248,Artificial Intelligence / Machine Learning
4249,Artificial Intelligence / Machine Learning
4250,Artificial Intelligence / Machine Learning
4251,Artificial Intelligence / Machine Learning
4252,Artificial Intelligence / Machine Learning
4253,Data Science
4254,Artificial Intelligence / Machine Learning
4255,Artificial Intelligence / Machine Learning
4256,Web Development
4257,Data Science
4258,Artificial Intelligence / Machine Learning
4259,Web Development
4260,Artificial Intelligence / Machine Learning
4261,Artificial Intelligence / Machine Learning
4262,Artificial Intelligence / Machine Learning
4263,Web Development
4264,Artificial Intelligence / Machine Learning
4265,Artificial Intelligence / Machine Learning
4266,Data Science
4267,Database Management
4268,Cyber Security
4269,Web Development
4270,Data Science
4271,Data Science
4272,Artificial Intelligence / Machine Learning
4273,DevOps
4274,Artificial Intelligence / Machine Learning
4275,General IT Support
4276,Artificial Intelligence / Machine Learning
4277,Office Automation / Excel Tools
4278,Web Development
4279,Data Science
4280,Artificial Intelligence / Machine Learning
4281,Web Development
4282,Artificial Intelligence / Machine Learning
4283,Artificial Intelligence / Machine Learning
4284,Artificial Intelligence / Machine Learning
4285,Web Development
4286,Data Science
4287,Artificial Intelligence / Machine Learning
4288,Mobile Development
4289,Web Development
4290,Web Development
4291,General IT Support
4292,Artificial Intelligence / Machine Learning
4293,Data Science
4294,Artificial Intelligence / Machine Learning
4295,Artificial Intelligence / Machine Learning
4296,Artificial Intelligence / Machine Learning
4297,Web Development
4298,Web Development
4299,Web Development
4300,Artificial Intelligence / Machine Learning
4301,Web Development
4302,Data Science
4303,Data Science
4304,Artificial Intelligence / Machine Learning
4305,Artificial Intelligence / Machine Learning
4306,Artificial Intelligence / Machine Learning
4307,Artificial Intelligence / Machine Learning
4308,Web Development
4309,Artificial Intelligence / Machine Learning
4310,Artificial Intelligence / Machine Learning
4311,Data Science
4312,Data Science
4313,Data Science
4314,Web Development
4315,Artificial Intelligence / Machine Learning
4316,Artificial Intelligence / Machine Learning
4317,Web Development
4318,Artificial Intelligence / Machine Learning
4319,Artificial Intelligence / Machine Learning
4320,Artificial Intelligence / Machine Learning
4321,Web Development
4322,DevOps
4323,Artificial Intelligence / Machine Learning
4324,Artificial Intelligence / Machine Learning
4325,Artificial Intelligence / Machine Learning
4326,Data Science
4327,Web Development
4328,Artificial Intelligence / Machine Learning
4329,General IT Support
4330,General IT Support
4331,Data Science
4332,Artificial Intelligence / Machine Learning
4333,Artificial Intelligence / Machine Learning
4334,Web Development
4335,Business Intelligence / Reporting
4336,Software Engineering
4337,Artificial Intelligence / Machine Learning
4338,Data Science
4339,Artificial Intelligence / Machine Learning
4340,Data Science
4341,Web Development
4342,Artificial Intelligence / Machine Learning
4343,Web Development
4344,Data Science
4345,Artificial Intelligence / Machine Learning
4346,Artificial Intelligence / Machine Learning
4347,Web Development
4348,Web Development
4349,Data Science
4350,Artificial Intelligence / Machine Learning
4351,Artificial Intelligence / Machine Learning
4352,General IT Support
4353,Web Development
4354,Office Automation / Excel Tools
4355,General IT Support
4356,Artificial Intelligence / Machine Learning
4357,Artificial Intelligence / Machine Learning
4358,Web Development
4359,Data Science
4360,Artificial Intelligence / Machine Learning
4361,Data Science
4362,DevOps
4363,Web Development
4364,Web Development
4365,Data Science
4366,Artificial Intelligence / Machine Learning
4367,Artificial Intelligence / Machine Learning
4368,Data Science
4369,Web Development
4370,Data Science
4371,Data Science
4372,Artificial Intelligence / Machine Learning
4373,Data Science
4374,Data Science
4375,Data Science
4376,Artificial Intelligence / Machine Learning
4377,Artificial Intelligence / Machine Learning
4378,Mobile Development
4379,Artificial Intelligence / Machine Learning
4380,Web Development
4381,General IT Support
4382,Artificial Intelligence / Machine Learning
4383,Office Automation / Excel Tools
4384,Web Development
4385,Data Science
4386,Artificial Intelligence / Machine Learning
4387,Artificial Intelligence / Machine Learning
4388,Data Science
4389,Artificial Intelligence / Machine Learning
4390,Artificial Intelligence / Machine Learning
4391,Data Science
4392,Artificial Intelligence / Machine Learning
4393,Data Science
4394,Data Science
4395,Artificial Intelligence / Machine Learning
4396,Web Development
4397,Data Science
4398,Data Science
4399,Cyber Security
4400,Artificial Intelligence / Machine Learning
4401,Web Development
4402,Artificial Intelligence / Machine Learning
4403,Web Development
4404,Artificial Intelligence / Machine Learning
4405,General IT Support
4406,Artificial Intelligence / Machine Learning
4407,Web Development
4408,Artificial Intelligence / Machine Learning
4409,Artificial Intelligence / Machine Learning
4410,Web Development
4411,Web Development
4412,Web Development
4413,Artificial Intelligence / Machine Learning
4414,Data Science
4415,Web Development
4416,Cyber Security
4417,Data Science
4418,Artificial Intelligence / Machine Learning
4419,Cyber Security
4420,Artificial Intelligence / Machine Learning
4421,Web Development
4422,General IT Support
4423,Artificial Intelligence / Machine Learning
4424,Artificial Intelligence / Machine Learning
4425,General IT Support
4426,Web Development
4427,General IT Support
4428,Web Development
4429,Data Science
4430,Data Science
4431,Data Science
4432,Data Science
4433,Web Development
4434,Data Science
4435,Artificial Intelligence / Machine Learning
4436,Artificial Intelligence / Machine Learning
4437,Data Science
4438,Artificial Intelligence / Machine Learning
4439,Artificial Intelligence / Machine Learning
4440,Web Development
4441,Artificial Intelligence / Machine Learning
4442,Artificial Intelligence / Machine Learning
4443,Artificial Intelligence / Machine Learning
4444,Web Development
4445,Artificial Intelligence / Machine Learning
4446,Web Development
4447,DevOps
4448,Software Engineering
4449,Data Science
4450,Artificial Intelligence / Machine Learning
4451,Cyber Security
4452,Mobile Development
4453,Artificial Intelligence / Machine Learning
4454,Data Science
4455,Artificial Intelligence / Machine Learning
4456,Artificial Intelligence / Machine Learning
